Attr3252,Attr4847,Attr4196,Attr1882,Attr6041,Attr1834,Attr1745,Attr2111,Attr1779,Attr1829,Attr3320,Attr2288,Attr6201,Attr1674,Attr2121,Attr2402,Attr6919,Attr4366,Attr6005,Attr6806,Attr2363,Attr4951,Attr6281,Attr2020,Attr235,Attr6803,Attr1260,Attr760,Attr2546,Attr2642,Attr4973,Attr6225,Attr4052,Attr6797,Attr6855,Attr4328,Attr2354,Attr1249,Attr4653,Attr4229,Attr6967,Attr3183,Attr3847,Attr6373,Attr1291,Attr4936,Attr6185,Attr804,Attr2739,Attr1239,Attr5833,Attr4377,Attr2441,Attr2063,Attr6200,Attr2335,Attr6184,Attr3258,Attr6561,Attr461,Attr922,Attr5683,Attr3714,Attr4291,Attr6376,Attr5637,Attr4107,Attr2186,Attr1598,Attr1400,Attr4373,Attr1615,Attr4167,Attr6539,Attr1369,Attr157,Attr6584,Attr1394,Attr1928,Attr4389,Attr490,Attr1144,Attr2242,Attr6405,Attr6347,Attr5772,Attr3469,Attr5280,Attr173,Attr6847,Attr5501,Attr1685,Attr88,Attr5552,Attr1157,Attr343,Attr6761,Attr283,Attr2043,Attr4188,Attr3605,Attr6169,Attr6362,Attr6283,Attr758,Attr2439,Attr5231,Attr3631,Attr4006,Attr900,Attr6516,Attr2141,Attr3012,Attr1962,Attr2001,Attr1376,Attr2475,Attr1241,Attr3722,Attr3674,Attr450,Attr6209,Attr2084,Attr6271,Attr5794,Attr4535,Attr4499,Attr400,Attr4823,Attr3984,Attr2655,Attr6179,Attr6215,Attr6378,Attr878,Attr4723,Attr2250,Attr3338,Attr4137,Attr532,Attr4141,Attr3004,Attr3189,Attr4644,Attr350,Attr5808,Attr1630,Attr4932,Attr6644,Attr3932,Attr4116,Attr6974,Attr1953,Attr4069,Attr1725,Attr6922,Attr6515,Attr4582,Attr7119,Attr4697,Attr6314,Attr6677,Attr3975,Attr7001,Attr3507,Attr4461,Attr1078,Attr4801,Attr770,Attr4438,Attr2422,Attr5955,Attr3784,Attr2348,Attr4748,Attr2349,Attr1976,Attr1380,Attr1092,Attr4091,Attr6702,Attr2659,Attr2855,Attr6990,Attr2909,Attr1081,Attr2181,Attr4318,Attr5373,Attr98,Attr6613,Attr5122,Attr3030,Attr5560,Attr4480,Attr6388,Attr1334,Attr5171,Attr3359,Attr5087,class
-0.548593,-0.233028,-0.390233,-0.471283,-0.385648,-0.374164,-0.613581,-0.574789,-0.13928,-0.510732,-0.454576,-0.475156,-0.56373,-0.70168,-0.837543,-0.238912,0.201151,-0.485248,-0.765996,0.085853,-0.643078,1.54524,0.548627,-0.288072,0.340795,0.505625,-0.282802,-0.368602,-0.386205,-0.383043,-0.346147,2.5825,-0.752584,0.459929,-0.148254,-0.093631,0.127274,-0.943405,-0.274618,-0.028398,-0.50196,0.144325,-0.859106,-0.35443,-0.626641,0.366353,-0.34284,-0.118986,-0.553727,-0.405403,0.236905,-0.381312,-0.711359,-0.223339,-0.469666,0.04207,0.503498,-0.6263,-0.014799,0.231561,-0.406475,-0.717187,-0.524626,-1.00837,-0.26504,0.120208,0.097148,-0.865309,-0.313754,-0.288636,-0.189816,-0.76097,0.487373,-0.415491,-0.385893,-0.307707,0.069393,-0.926407,-0.243159,0.875574,-0.801782,-0.155222,-0.028829,-0.193546,-0.104743,-0.697002,-0.484681,-0.369559,-0.241657,0.274325,-0.357891,-0.309126,-0.363865,-0.600132,-0.095964,-0.741235,-1.12105,-0.623046,-0.462781,-0.405878,-0.54527,-0.125289,-0.357539,-0.752533,-0.210043,-0.578147,-0.598929,-0.21406,1.27498,0.327754,-0.356201,-0.243125,0.015168,-0.120994,-0.688172,-1.01197,-1.03269,0.256795,-1.15791,1.05907,-0.616753,-0.849994,-0.77631,-0.182557,-0.207607,-0.109875,-0.478324,-0.767589,-0.000002,-0.195378,-0.58759,0.042933,-0.183849,-0.320677,0.447008,0.259914,-0.038917,-1.04546,-0.160831,0.286788,-0.272868,0.059509,-0.262083,1.01353,-0.491213,-0.221922,-0.547278,-0.388203,1.20386,-0.54285,1.79088,0.695851,-0.240104,-0.36606,-0.119862,0.361543,1.60692,-0.305949,-0.14933,-0.206291,0.552007,-0.18901,-0.494611,-0.398522,-0.239432,-0.632727,0.466988,1.25622,-0.176754,-0.326708,0.630483,-0.930869,-1.87776,-0.32859,0.770843,-0.433496,0.27829,-0.09767,-0.362417,-0.34474,0.842124,-0.998939,-0.578466,0.500001,-0.850127,0.971274,-0.276698,-0.623807,0.112957,-0.188554,-0.840767,-0.718118,-0.083714,-0.190215,-0.157689,-1.20717,0.873766,0.1753,-0.651457,-0.142952,T
-0.390714,-0.672062,-0.71419,-0.441129,-0.567147,-0.200596,-0.678611,-0.525418,-0.466049,-0.685716,-0.345304,-0.457654,-0.567889,-0.853285,-0.435715,-0.401106,0.056277,-0.659656,-0.899734,-0.318494,-0.831136,-1.32936,-0.535277,-0.529949,-0.58874,-0.382251,0.834087,-0.385535,-0.447227,0.670986,0.622968,1.48789,-0.752516,-0.413965,0.403827,-1.03723,-0.262266,-1.04596,0.298358,-0.347874,-0.678471,-0.202349,-1.03672,-0.625806,-1.39856,-1.13322,-0.758539,0.173339,-0.162462,-0.610207,-0.608184,-0.622183,-0.314658,-0.157387,-0.435438,0.8786,1.25056,-0.733261,-0.683365,-0.495629,-0.530356,-0.832132,-0.743088,-0.747548,-0.645689,-1.15084,-0.780349,-0.762105,-0.12976,-0.598183,-0.471458,0.127126,-0.091457,-0.388575,-0.84788,-0.213573,-0.294747,-0.807413,0.183117,0.415851,-0.329823,1.67004,-0.050203,0.057796,0.537208,-0.277129,-0.374128,-0.786034,-0.717465,1.3594,-0.196647,0.607811,0.287585,-0.563947,-0.336467,-0.567559,-0.559661,-0.808169,-0.383743,-0.018894,-0.972104,-0.61933,-0.296123,0.630306,0.554366,1.11373,-0.290365,-0.299273,1.15887,0.919434,-0.124836,-0.528571,-0.265037,0.789918,-0.675854,-0.908559,-0.854411,-0.737328,0.080662,0.963114,-0.880439,-1.04061,0.321511,-0.300873,-0.039838,0.010629,0.046008,1.30837,-0.402564,-0.50539,-0.38559,-1.28062,-0.051675,-0.334018,-0.678844,-0.653633,-0.307398,-1.30265,-0.576104,-0.043837,-1.15235,-1.13288,-0.159903,0.284857,-0.029827,-0.276786,0.487949,-0.419476,0.925738,-0.474733,-0.394939,2.72855,-0.421264,-0.05103,0.014153,-0.275368,0.774456,-0.198865,0.39862,0.369305,-0.73514,0.462468,-0.047873,0.105101,-0.099311,-1.0705,0.558036,0.467128,-0.409537,-0.252379,0.333547,-0.704738,0.058402,-0.030322,-0.881637,-0.404307,-0.220509,-0.760782,-0.421379,-0.089921,0.65058,-0.924151,0.046296,-0.029201,-0.35946,0.725017,-0.252298,1.65891,-0.13573,-0.653587,-1.0281,-0.109384,0.106608,0.519189,1.36048,-1.08438,0.569577,0.359827,0.083223,-0.209827,T
1.08111,0.631347,1.90354,0.020751,0.966319,1.23616,-0.264555,-0.058506,1.132,1.25933,-0.584872,2.51485,-0.539611,0.572236,1.23142,4.35139,2.32673,0.388261,0.03332,-0.260686,1.14131,2.75257,-1.01383,0.440376,1.18967,-0.324108,1.68397,0.53996,-0.092795,-0.849018,-0.190693,-0.776725,2.75837,0.017879,-0.872659,-1.09018,-0.848764,-0.839641,0.494195,0.316229,0.123893,-0.171937,-0.340588,0.028542,1.9479,-0.61167,0.969774,-1.26354,1.21476,-1.16964,1.5133,0.021279,-0.442057,0.62932,-0.457306,-0.669667,-0.3039,-0.204912,-0.501165,0.705522,0.121429,0.128752,-0.395037,-1.22079,-0.335062,-0.566599,0.102354,-0.981656,1.4031,1.03801,0.413259,0.780237,-0.708278,-0.280445,1.1209,-0.839819,-0.395909,-0.965327,-0.867195,-0.327104,-0.374105,-0.886521,0.168628,-0.262536,-0.620499,-0.136563,0.223299,0.2818,0.642753,0.873781,-0.638397,-0.788216,-0.024857,-0.906474,0.140863,0.763323,-1.02001,-0.719257,-0.449416,0.773338,-0.058456,0.521918,-0.509114,-1.29434,-0.704943,-1.15247,-0.594203,0.427108,0.763943,0.647494,-0.49358,0.317517,1.0627,-1.22675,0.300311,-0.3845,-1.38835,-0.203864,-0.851067,0.231089,0.199626,-0.462876,-0.526104,-0.245367,-0.255791,-0.596363,-0.024958,-0.408524,-1.26866,-0.661044,1.09981,0.886627,1.0155,0.071338,-0.726198,-0.652013,1.08938,0.173242,0.95343,-1.18481,-0.65446,1.14893,0.387547,-0.645149,-0.019322,-0.203668,-0.889925,0.564809,1.13165,-0.360227,1.71911,-0.522241,0.10013,0.114089,2.66722,2.57892,-0.117668,-0.667761,-0.645985,-0.042139,-0.190882,1.70928,-0.746213,-0.600634,-0.330478,0.093343,-0.61895,-0.145213,-0.370165,-0.790751,-0.749385,1.9421,0.308208,-0.563186,1.18159,0.604042,1.50926,-0.808871,-0.007465,0.318636,-0.937289,-0.526016,-0.579271,0.351706,-0.554351,0.483527,0.389053,-0.833603,0.693018,0.275506,-1.33671,-0.608307,0.621644,-0.147411,-0.641661,-1.37311,-0.040208,-0.411011,-1.31053,-0.56948,F
1.16061,0.812712,0.031138,1.69614,0.301723,0.654991,0.35987,-0.377115,1.60741,-0.683367,1.18361,1.11735,-0.206675,1.18143,0.268781,-0.139207,0.911026,-0.149647,0.378968,1.98081,0.309577,0.654011,-0.509781,1.0621,0.932654,2.39166,1.15831,0.208337,0.281403,-0.703962,-0.329263,-1.15048,-0.788066,2.27553,-0.830003,-1.13313,-0.920251,-0.279,1.2298,0.885574,1.10774,0.476409,0.21398,0.511154,-0.821241,2.2541,0.958038,-0.675648,1.92748,-0.573979,1.30189,0.126429,-0.948866,0.567958,-0.28389,-0.63969,-1.03958,-0.56355,0.453491,0.945118,0.365843,-0.006494,-0.190811,-1.32726,1.41258,-0.763452,0.154171,-0.357617,1.73277,0.439235,0.575022,0.424707,-0.905878,-0.416775,-0.01192,0.019554,-0.055387,-0.200472,-0.903765,-0.31412,-1.05992,-0.678878,0.376273,0.48535,-0.441965,-1.01955,1.38893,-0.583776,0.2731,1.89724,-0.927676,-0.785234,3.49998,-0.919436,2.51429,-0.434147,-1.2704,-0.179388,-0.230837,0.834354,-0.328693,0.492155,0.297494,-1.00953,-0.701045,-0.207187,-0.447015,0.813267,0.710855,0.276585,-1.02833,-0.068294,1.33261,-1.55569,0.023459,-0.483466,-1.1651,-0.73204,-1.16342,0.395234,-0.481336,-0.313381,-0.289575,-0.050055,0.239337,-0.931368,0.276063,0.470431,-1.24311,-1.27948,0.135549,-0.654247,0.577002,0.489552,-0.829931,-1.61643,0.84656,-1.30631,-0.14009,-1.43812,1.96083,1.2093,-0.001521,-0.908563,0.090917,0.084296,-0.889287,-0.962656,1.62212,-0.326986,0.324468,-0.513436,0.622256,1.0896,0.855343,0.905641,-0.261048,-0.613817,-1.07192,1.9044,0.332322,0.478313,-1.37557,-0.43673,-0.146753,-0.044043,-0.600306,-0.637896,-0.215483,0.031898,-0.279645,1.09227,-0.551408,-0.760674,0.284951,-0.360276,1.04383,-1.19407,1.1355,0.737272,-0.304685,0.364803,-0.639196,-0.356243,-1.19963,-0.296979,-0.121123,-0.644955,-0.391953,0.311332,-0.826961,-0.387091,1.4771,0.766117,-0.552146,0.051284,-0.390543,-0.338562,0.177451,-1.0863,F
-0.505623,-0.536367,0.323504,-0.500107,-0.61034,-0.420843,-0.68714,-0.084687,-0.09866,-0.54523,-0.830983,-0.454213,-0.582935,-0.772085,-0.184534,-0.104174,0.35774,-0.483012,-0.296447,0.132371,-0.299357,-0.595684,1.10476,-1.22252,0.248902,0.291702,0.495816,-0.263116,-0.660362,-0.219276,-0.544545,0.864872,-0.578758,0.15524,0.114776,0.658208,1.67981,-0.882411,0.204581,0.25312,-0.356047,-1.34741,-0.808056,-0.569479,-0.466927,1.60772,-0.441825,-0.205684,-0.098811,-0.488114,0.632041,-0.513462,0.087148,0.358546,-0.448048,1.83357,1.1924,-0.697929,-0.323838,1.41401,-0.582565,-0.20532,-1.02433,-0.942566,-0.245199,0.646814,-0.238644,-0.925577,0.696387,-0.32048,-0.326329,0.043202,-0.53044,-0.39537,-0.034031,-0.813603,0.522282,-0.917158,-0.124719,-0.650058,0.971299,0.427535,0.281316,-0.241034,1.18954,0.997261,-0.676545,-0.119852,0.014169,-1.3507,0.237553,1.39901,0.181339,-0.600123,-0.425388,-0.703781,-0.949703,-0.953589,-0.405094,-0.383022,-1.00029,-0.252871,-0.669196,0.598459,2.01563,0.708298,-0.102112,-0.375406,2.01728,0.013443,-0.56423,-0.141161,-0.454275,0.029033,0.271577,-0.464525,-1.14991,-0.499104,-0.525829,0.967013,-1.30305,-1.13699,-0.107883,-0.257312,-0.471496,-0.025209,-0.541014,0.185782,-0.749655,0.733741,1.01124,-0.862954,-0.297687,-0.276582,-0.921276,-0.726692,-0.15066,-1.26388,-0.022577,-1.02259,-0.282514,-0.974417,-0.218404,2.50297,-1.05515,-0.196852,-0.50824,-0.310247,0.859861,0.012681,0.375144,0.969397,-0.277765,1.21102,0.127032,0.044493,0.508226,0.30631,-0.055143,-0.603958,0.173842,0.244864,0.009143,-0.672755,-0.23244,-0.159003,-0.503145,-0.588783,-0.17007,1.58351,1.88278,-0.318436,-0.312353,-0.696352,0.088224,-0.397537,0.522588,0.025898,-0.135265,-0.450543,1.09729,0.394486,-1.02141,1.25399,-0.825488,1.15618,-0.624216,0.152144,0.004034,-0.581055,-1.50894,-0.920904,-0.599353,-0.60228,1.35304,-0.270127,-0.240266,0.573537,0.476435,-0.558462,T
1.29628,0.430382,2.14976,-0.135265,0.850531,0.000193,-0.412256,0.052749,3.65932,0.191866,-0.674715,0.562036,-0.54024,-0.559897,-0.238695,3.53274,1.11304,0.891959,0.34264,0.243854,1.74884,0.911218,-0.682969,-0.201229,2.06158,-0.046124,1.85622,1.4476,-0.392765,-0.818777,-1.12749,-0.650628,1.04125,-0.225731,-0.617531,-0.843158,-0.999409,-0.851937,1.77175,0.419818,-0.103311,0.512912,-0.358323,-0.396441,1.72745,-0.301518,-0.372096,-1.06128,-0.355723,-1.2152,1.12115,0.532739,-0.580032,3.23911,-0.430015,-0.310943,-1.14079,-0.623506,-0.422904,1.11427,-0.103792,-0.535276,0.122608,-1.16338,-0.204962,0.241793,0.129767,-0.91487,2.04863,1.70093,-0.011711,1.33327,-0.956743,3.26662,0.328583,-0.902128,-0.456699,-1.11855,-0.405533,-0.274524,-1.10031,-0.35298,0.224943,-0.119259,-0.485517,-0.10306,1.68965,2.75025,-0.154097,0.746584,-0.771914,-0.680953,1.38998,-0.933172,1.71742,1.8945,-0.862209,-1.28453,-0.415716,-0.655555,-0.271295,-0.086421,-0.620112,-2.04056,-0.717456,-0.867464,-0.778497,1.40771,0.401464,1.75111,-0.508744,0.878738,2.47366,-1.19108,0.022674,-1.04139,-0.845951,-0.877074,-0.94962,0.800932,-0.919574,-2.00469,0.273342,-0.248937,-0.532916,0.082905,0.155886,-1.23542,-1.13812,-0.809265,0.811841,-0.401479,3.01544,0.13482,-0.143442,-0.628678,0.450207,-1.02402,0.492864,-0.62648,0.56668,-0.490089,-0.240151,-0.832662,-0.429807,-0.275216,-0.308678,0.347129,0.32016,-0.383757,1.49896,-0.144168,-0.101683,0.482137,1.98643,0.816151,-0.006632,0.305198,-0.600282,-0.454526,-0.660418,-0.576628,-0.552318,-0.354951,0.041345,0.06075,-0.690882,-0.807883,-0.001639,-0.575901,-1.91403,0.528235,-0.144956,-0.211528,1.31301,-0.443004,1.95239,-1.42969,-0.461459,-0.188824,-0.527865,-0.31568,-0.36141,1.34667,0.049786,0.403482,-0.141148,-0.841574,-0.489906,0.097334,-0.857199,-1.04817,0.062805,-1.27463,-0.571006,-1.70316,0.419488,-0.453774,-0.487302,-0.787725,F
3.35959,1.09979,-0.76613,-0.519619,0.343178,0.356048,-0.31475,0.754681,4.07927,1.1101,-0.322829,0.149769,1.98329,1.15188,-0.074826,-0.160783,-0.589488,1.12929,0.425245,-0.03557,1.19752,2.09712,-0.602208,0.483219,0.742958,-0.081857,0.886287,-0.412831,3.32497,-0.826135,0.229899,-0.896733,-0.857198,0.175838,-0.666746,-0.896217,-0.920454,2.13067,0.103564,0.296786,-0.620185,1.14757,0.301505,-0.327829,2.57344,0.677351,-0.653938,-0.11883,0.948986,-1.74603,-0.011243,0.383785,-0.941808,2.97007,1.09448,-0.556197,0.729587,-0.005051,0.215687,0.708309,-0.18954,-0.765942,-0.044826,-0.554369,0.080724,-0.305317,0.30455,-0.00847,0.10217,-0.524567,-0.240761,1.70211,-0.538883,0.069606,-0.242443,1.84043,-0.077579,-0.192177,-0.652387,-0.914633,0.334935,-0.512447,0.075889,-0.389074,-0.974102,-0.84839,1.09549,0.433721,-0.551384,0.931682,-0.880045,-0.759427,0.603011,-1.01685,-0.358292,1.92453,-0.685267,1.99,-0.561625,0.433962,1.13866,1.20068,0.370642,0.046603,-0.728425,0.089497,-1.16468,-0.25052,0.355115,1.60322,-0.802656,0.107367,1.30674,-0.355793,-0.841794,2.53689,-1.01285,-0.655147,-0.627781,0.683465,-0.02557,0.569669,-0.476131,4.67712,0.088023,-0.74459,-0.298876,0.133858,-0.303376,-0.866423,0.689965,0.184574,5.95165,-0.006545,0.132882,-1.14174,0.131919,-1.19392,0.660382,-0.709802,0.894057,-0.320338,-0.54672,-1.21335,1.25218,0.531916,-0.715424,0.289212,0.537922,-0.599632,0.953824,-1.25164,-0.278589,1.30028,0.661061,-0.767495,-0.513013,-1.23983,-0.639117,0.187125,0.248467,-0.026125,-0.673963,-0.422889,-0.719203,-0.2876,-0.448221,0.20232,1.58089,-1.03799,-1.20303,0.182637,0.071146,-0.250893,0.839131,-0.463294,0.48277,-0.017484,-0.625938,2.6224,-0.167978,0.418088,-0.771253,-0.531189,-0.906535,-0.118176,1.27545,-0.892967,-0.118728,2.07022,-0.419811,-0.858248,1.06722,0.465265,-0.834627,-1.27764,-0.722679,-0.64873,-0.920996,-0.177128,F
0.623781,3.10425,0.510817,3.28424,1.619,2.4404,1.23026,2.10181,-0.133746,1.91201,-0.455592,0.9282,-0.530259,2.55484,1.47601,-0.358538,-0.008329,3.05119,1.23475,2.85482,-0.159569,-0.88634,-1.22768,0.297755,2.36462,2.53697,0.965273,2.59624,1.05813,-0.425347,-0.949794,-0.870475,0.509527,1.31174,-0.888769,-1.05901,-0.52597,0.364199,0.139371,3.77362,3.4554,0.696393,0.764047,1.94086,0.157789,0.576004,2.08103,-0.757855,1.46563,-0.579138,1.87708,0.011588,-0.836372,3.45482,-0.464213,-0.685448,-2.38457,0.652027,-0.050231,1.46768,1.15552,1.89926,1.0235,-1.35745,2.53379,0.504573,0.538984,0.12653,1.07809,1.86297,2.07552,0.489387,-1.05239,-0.472741,1.62779,-0.499559,1.17989,-0.112681,-1.27445,-0.205689,-1.17027,-0.646891,-0.996715,2.69436,-0.292012,-1.13391,1.32184,0.956361,3.43523,-1.19316,-0.766709,-0.857094,1.17204,-0.82398,2.82017,-0.78712,-0.951402,-0.466791,2.18217,-0.193037,-0.65549,-0.130208,-1.16005,-0.771454,-0.76503,0.339021,-1.07591,2.37015,-1.14385,-0.253573,-1.44044,1.0097,-0.552668,-0.452197,0.661292,-0.693572,-0.435134,-1.20972,-0.501994,-2.44387,0.750489,1.56443,-0.204054,-0.472584,-0.272764,-0.274066,1.25714,-1.15309,-0.899769,-1.19553,1.24042,-0.053667,-0.597643,2.52272,-1.17422,-1.21096,2.66818,-0.9554,1.32558,-0.555224,-0.560424,1.36042,1.16297,-0.696392,1.01469,-0.207671,-0.561925,-0.480364,-0.149099,-0.838367,0.601992,-0.017183,3.33913,1.92968,1.20866,0.076378,0.062637,0.61741,-0.557278,1.49435,1.00557,-3.06575,-1.11835,1.32598,-0.440447,1.2046,-0.831481,-1.42685,0.319946,-0.438884,-0.054975,0.456609,-1.05011,-0.480549,1.38529,-0.46636,2.08663,-1.77819,2.35127,2.71981,-0.985669,-0.000765,-0.596165,0.568723,-0.164653,-0.699352,-0.616064,0.234286,0.806186,-0.434098,-0.619989,0.753281,-0.6813,-0.445231,-0.53969,-0.12337,-0.644521,-0.407126,-0.460004,-1.44977,F
2.6497,2.62133,0.545483,2.76957,3.31633,3.07267,2.36322,2.43686,0.405491,1.6015,1.28085,1.76196,1.14437,1.61836,1.19161,-0.192165,0.912685,2.45681,1.68871,1.14106,-0.053549,-0.194762,-1.68125,0.591397,3.24685,1.04803,0.542639,3.19017,-0.215798,-0.863816,-1.22807,-0.469148,-0.556921,1.23969,-1.07318,-0.774486,-0.824572,0.771993,1.43835,3.03773,2.02604,2.30608,-0.262229,2.16745,-0.05887,1.52601,4.35482,-0.854383,1.58182,-0.149289,1.77022,0.393154,-1.98963,3.25262,0.272084,-0.954535,-1.54097,-0.143846,3.26583,0.151747,3.90989,2.919,1.28466,-1.11849,5.42609,1.54909,1.04198,2.69228,-0.368109,3.21857,3.42623,-0.166883,-0.346226,-0.060421,1.50524,0.792746,0.869686,0.793096,-0.841902,1.4629,-0.947798,-1.34952,-1.20031,1.58109,0.76314,-1.11123,3.71138,0.205422,3.35449,-0.473703,-0.746449,-0.839746,1.82998,-0.687137,3.45205,0.589334,-0.940649,0.898729,1.72698,-0.500692,0.016813,-0.154412,-1.32612,-0.945075,-0.734516,-0.787329,-1.03811,4.57575,-1.9049,0.077967,-1.54778,0.814057,0.154175,-0.791579,1.60428,-0.540645,-1.05522,-0.439272,-0.549639,-0.958289,1.2433,1.25969,-0.972198,-0.070808,1.31213,-0.26008,0.048008,-1.02692,-0.385831,-0.816208,1.37937,1.12997,0.005238,5.38754,-0.764259,-0.839716,2.6968,-0.895392,1.1022,-0.514489,2.64632,0.875036,-0.476213,-0.675065,1.27261,-0.583855,-0.901906,0.585935,-1.32888,-1.2884,1.31592,-1.2721,4.14623,1.49364,0.648683,0.031863,-1.1431,0.493127,-0.464798,1.37192,2.12935,0.061355,-1.08609,-0.403829,-0.124837,1.23665,-0.648825,-1.02288,1.41588,-0.139511,-2.04589,3.51203,-1.44511,-0.474094,1.32961,-0.512827,2.71815,-0.191243,4.00403,2.21716,-1.40876,0.975588,-0.562299,-0.44858,-0.354812,-0.591597,-0.531017,-0.806045,-0.50449,-0.259386,1.04955,1.73183,0.970757,0.381349,-0.221136,0.423031,-0.588211,-0.957889,-1.46065,-0.521767,F
0.935854,1.44144,0.780321,-0.035012,0.277637,3.61309,0.782227,0.669848,0.053015,1.77458,1.91972,0.234306,-0.139549,-0.842424,2.90098,-0.107442,0.201445,1.11529,1.28171,-0.669854,3.68477,0.122979,-1.40832,3.41154,-0.156416,-0.662569,-0.459813,-0.212602,2.9853,-0.631841,-0.818977,-0.30256,2.90298,-0.771349,-0.765033,-0.962886,-1.1497,0.493756,-0.146489,1.36628,0.567806,1.62903,1.96649,1.25758,1.85596,2.31826,0.158137,-1.21453,1.89024,-1.25171,0.328128,-0.291156,-1.53429,0.717939,-0.456762,-1.11229,-1.20997,0.218638,2.83591,2.308,-0.384824,0.594255,-0.249388,-1.10812,0.485635,2.64013,0.782496,-0.645419,0.2647,-0.630744,-0.449539,-0.120448,-0.701966,-0.122816,0.990152,0.520817,-1.14117,-1.07595,-0.903395,-0.811701,-0.061346,-0.820543,-1.12842,3.79746,-1.07517,0.09321,1.9998,-0.098095,3.52917,0.640022,0.032959,-0.850738,2.24314,-0.635959,-0.350377,-1.25382,0.340995,0.922396,-0.439589,2.75231,1.8364,1.02804,-0.448968,-0.989557,-0.701102,0.186684,-1.77733,0.732708,0.49409,1.29903,-1.38801,0.337576,-0.652132,-1.36572,2.55404,0.294669,-1.50025,0.133143,-0.156904,-1.44549,-1.00863,1.36686,-0.799611,-0.216271,0.660564,-0.544179,2.83912,-0.079175,-0.346292,-1.58186,1.03695,1.7091,0.138199,-0.408285,-0.575113,-1.37379,-0.243932,-0.625565,1.08035,-0.020288,3.08398,3.56257,1.15014,1.68188,2.1623,-0.243747,-0.688896,-0.250075,-2.23941,-0.748211,0.662019,-0.130876,-0.369497,-1.85086,1.79414,-0.947459,-0.502455,-0.915422,-0.222865,1.40646,2.23619,1.43676,-0.511836,0.600723,-1.28431,-0.704914,-0.875445,0.771049,0.283063,-0.871845,1.37177,-2.02924,-1.04049,-0.71856,0.977071,1.65856,1.01353,0.088706,-0.41296,-0.097349,-1.44023,0.110624,-1.22438,0.006695,-0.706498,-1.39748,4.90446,-0.71244,-0.660349,2.89791,-0.673342,3.39552,0.211366,0.742713,-0.470859,-1.30829,2.18992,-1.0702,-1.52986,-0.893403,F
1.40867,0.572083,0.650785,1.73399,0.408119,0.48982,0.02653,0.900471,2.4228,0.224422,1.42068,0.942962,0.808159,2.07481,-0.271967,0.255384,0.257007,0.756907,-0.21141,-0.029653,1.617,0.603608,-0.579499,-0.640628,0.657769,-0.13342,0.611872,0.199424,0.70162,-0.829556,-0.537487,-0.926312,-0.923503,-0.075381,-0.732489,-1.05256,-1.02783,3.23182,-0.351501,-0.095463,0.472219,0.018944,0.290341,-0.593483,-0.070341,1.66241,0.222574,-0.715276,0.667743,-0.545794,1.18555,0.600285,-1.20263,1.32999,0.360343,-0.675375,0.323774,-0.152312,-0.964267,1.14079,-0.140884,0.390211,0.418762,-0.881038,0.927354,-0.605717,-0.122456,1.03011,0.173368,0.889886,0.195963,-0.370365,-1.02122,0.715315,1.53469,0.281704,-0.424078,2.10517,-0.586129,-0.556134,-0.591113,-0.627758,0.089841,-0.241152,-0.78995,-1.085,1.18264,0.48292,-0.166837,0.120037,-0.88922,-0.884434,-0.707078,-0.403711,-0.068296,0.193188,-0.957659,-0.100704,-0.32657,0.637986,-0.416287,1.41485,1.71173,-1.16077,-0.783532,-1.06498,-0.774276,-0.913743,-1.56771,0.518813,-0.84746,-0.032712,0.153541,-1.49183,-0.607338,1.04818,-1.4285,-0.522601,-1.1475,-1.27649,0.046504,1.39356,-0.915815,4.89627,0.927999,-0.847165,0.391158,-1.09549,-1.36439,-0.428935,-0.246933,0.85517,-0.233566,3.64037,-0.656222,-0.277561,0.894716,0.319488,0.636992,-0.619694,0.207153,1.9275,-0.385214,-0.973987,0.134453,-0.337777,-1.05625,0.991949,0.523546,-0.328914,0.983463,-0.898353,0.024997,-0.851213,0.811964,2.58637,0.49871,-1.19562,-0.439961,1.30394,0.437947,0.093298,-0.93097,-0.335749,-0.946789,-0.2707,-0.892658,-1.21702,1.16656,-0.664319,-0.740683,1.11356,-1.37737,-0.753841,0.289127,-0.411774,-0.124296,-0.851338,-0.040816,0.313393,-0.262929,0.04752,-0.826203,-0.315102,-1.06768,-0.832696,-0.759665,-0.960007,-0.801581,0.158535,-0.313442,-0.321466,-0.493103,-0.094014,-0.608476,0.631806,-0.126053,-0.428696,-0.228569,-0.548534,F
